stage,candidate_id,date,model_rank,code,name,model_score,label,oc_return_pct,outcome_observed,source_complete,universe_source_complete
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-07,1,9376,ユーラシア旅行社,0.5696632231589775,0.0,-1.1881188118811892,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-07,2,4343,イオンファンタジー,0.5564977610174725,0.0,-0.3893805309734488,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-08,1,7314,小⽥原機器,0.5546037583772612,0.0,-0.9590235396687019,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-08,2,9376,ユーラシア旅行社,0.5535955033074258,0.0,-1.0000000000000009,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-09,1,9376,ユーラシア旅行社,0.5483941306607422,1.0,1.4056224899598346,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-09,2,7314,小⽥原機器,0.5472479732623124,0.0,-1.7513134851138368,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-10,1,7314,小⽥原機器,0.5585226339197572,0.0,-0.08952551477170445,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-10,2,3657,ポールトゥウィンホールディングス,0.5512233910448885,1.0,0.4555808656036442,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-14,1,9158,シーユーシー,0.5549111322556328,1.0,1.3265950726468745,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-14,2,9565,ＧＬＯＥ,0.550802254571378,1.0,1.875616979269501,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-15,1,2164,地域新聞社,0.5680769343986913,0.0,-3.2352941176470584,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-15,2,4073,ジィ・シィ企画,0.5529152325240023,0.0,-2.621722846441943,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-16,1,245A,ＩＮＧＳ,0.5791711300838585,0.0,-6.5424806905951876,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-16,2,4429,リックソフト,0.5614805358664753,0.0,-4.30622009569378,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-17,1,4429,リックソフト,0.5882070509391034,0.0,-1.845018450184499,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-17,2,7806,ＭＴＧ,0.5637533270364053,0.0,-1.644562334217503,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-20,1,4429,リックソフト,0.5883073323178618,0.0,-1.3597033374536438,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-20,2,5577,アイデミー,0.5677436455832217,1.0,3.541076487252126,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-21,1,4429,リックソフト,0.5850742908680099,1.0,0.5006257822277815,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-21,2,5136,ｔｒｉｐｌａ,0.5675637415092837,0.0,-3.5894206549118346,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-22,1,4429,リックソフト,0.5771100533519986,1.0,0.248447204968949,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-22,2,6232,ＡＣＳＬ,0.5575753108675598,1.0,1.126408010012514,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-23,1,4429,リックソフト,0.5656556786679692,0.0,-0.987654320987652,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-23,2,5136,ｔｒｉｐｌａ,0.5651063829557146,0.0,-0.716145833333337,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-24,1,3976,シャノン,0.5755126642171084,1.0,3.488372093023262,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-24,2,4429,リックソフト,0.5603159404267062,1.0,1.750000000000007,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-27,1,9265,ヤマシタヘルスケアホールディングス,0.5514868075754283,1.0,0.22573363431150906,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-27,2,4429,リックソフト,0.5491103433908496,1.0,0.7361963190184007,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-28,1,9212,Ｇｒｅｅｎ Ｅａｒｔｈ Ｉｎｓｔｉｔｕｔｅ,0.5694356646394536,1.0,0.44943820224718767,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-28,2,8066,三⾕商事,0.5642822214052494,1.0,1.1657374556512945,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-29,1,8066,三⾕商事,0.5544711939163457,0.0,-4.674291397314767,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-29,2,9265,ヤマシタヘルスケアホールディングス,0.5468192795931245,1.0,1.669675090252709,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-30,1,8066,三⾕商事,0.5804034212684828,1.0,1.2506513809275699,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-30,2,4429,リックソフト,0.5541718855592193,0.0,-0.23980815347721673,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-31,1,4762,エックスネット,0.5690076442991584,0.0,-0.4576659038901587,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-01-31,2,8066,三⾕商事,0.5624490149789766,1.0,0.6144393241167334,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-03,1,5449,大阪製鐵,0.5720624813549612,0.0,-1.5351812366737771,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-03,2,8066,三⾕商事,0.5647036368414172,0.0,-1.4285714285714235,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-04,1,8066,三⾕商事,0.5599296673631616,0.0,0.0,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-04,2,4429,リックソフト,0.5553675589225838,1.0,0.48076923076922906,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-05,1,7719,東京衡機,0.5611217592303599,0.0,-2.1739130434782594,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-05,2,6806,ヒロセ電機,0.5577839992784558,0.0,-1.520912547528519,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-06,1,4736,日本ラッド,0.5627446860960552,0.0,-2.2471910112359605,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-06,2,4429,リックソフト,0.5570318733656769,1.0,1.0600706713780994,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-07,1,205A,ロゴスホールディングス,0.5805013282389877,0.0,-1.4026402640264002,True,True,True
development_confirmation,raked_logit_c003__636907555fe518d0__f_legacy_price_12,2025-02-07,2,7073,ジェイック,0.5797355883553736,1.0,2.6376677464136966,True,True,True
