candidate_id,date,model_rank,code,name,label,oc_return_pct,ensemble_score
O02_equal_vote_control,2025-05-08,1,6034,ＭＲＴ,0.0,-0.1449275362318869,0.3928571428571428
O02_equal_vote_control,2025-05-08,2,319A,技術承継機構,0.0,-0.450958286358516,0.21428571428571427
O03_follow_leader_hl20,2025-05-08,1,6034,ＭＲＴ,0.0,-0.1449275362318869,
O03_follow_leader_hl20,2025-05-08,2,6492,岡野バルブ製造,0.0,-4.6386192017260015,
C00_daily_rank_ridge,2025-05-08,1,6034,ＭＲＴ,0.0,-0.1449275362318869,
C00_daily_rank_ridge,2025-05-08,2,2908,フジッコ,1.0,0.6815365551424923,
O01_softmax_ewma_vote_hl20,2025-05-09,1,6492,岡野バルブ製造,1.0,3.750000000000009,0.3678179366412789
O01_softmax_ewma_vote_hl20,2025-05-09,2,9691,両毛システムズ,1.0,1.4946124435175625,0.21290804224850315
O02_equal_vote_control,2025-05-09,1,6492,岡野バルブ製造,1.0,3.750000000000009,0.2857142857142857
O02_equal_vote_control,2025-05-09,2,4475,ＨＥＮＮＧＥ,0.0,-1.305483028720622,0.21428571428571427
O03_follow_leader_hl20,2025-05-09,1,6492,岡野バルブ製造,1.0,3.750000000000009,
O03_follow_leader_hl20,2025-05-09,2,7043,アルー,1.0,2.384291725105192,
C00_daily_rank_ridge,2025-05-09,1,6492,岡野バルブ製造,1.0,3.750000000000009,
C00_daily_rank_ridge,2025-05-09,2,7043,アルー,1.0,2.384291725105192,
O01_softmax_ewma_vote_hl20,2025-05-12,1,7345,アイ・パートナーズフィナンシャル,1.0,1.6042780748663166,0.4472250785095508
O01_softmax_ewma_vote_hl20,2025-05-12,2,9691,両毛システムズ,1.0,1.7012589316093951,0.2646103367219027
O02_equal_vote_control,2025-05-12,1,7345,アイ・パートナーズフィナンシャル,1.0,1.6042780748663166,0.3571428571428571
O02_equal_vote_control,2025-05-12,2,9691,両毛システムズ,1.0,1.7012589316093951,0.21428571428571425
O03_follow_leader_hl20,2025-05-12,1,7345,アイ・パートナーズフィナンシャル,1.0,1.6042780748663166,
O03_follow_leader_hl20,2025-05-12,2,8699,ＨＳホールディングス,1.0,0.5268703898840821,
C00_daily_rank_ridge,2025-05-12,1,7345,アイ・パートナーズフィナンシャル,1.0,1.6042780748663166,
C00_daily_rank_ridge,2025-05-12,2,8699,ＨＳホールディングス,1.0,0.5268703898840821,
O01_softmax_ewma_vote_hl20,2025-05-13,1,7345,アイ・パートナーズフィナンシャル,0.0,-1.0714285714285676,0.4034557431450755
O01_softmax_ewma_vote_hl20,2025-05-13,2,2282,日本ハム,0.0,-0.4333082140165811,0.2531561330496926
O02_equal_vote_control,2025-05-13,1,7345,アイ・パートナーズフィナンシャル,0.0,-1.0714285714285676,0.3214285714285714
O02_equal_vote_control,2025-05-13,2,2282,日本ハム,0.0,-0.4333082140165811,0.17857142857142855
O03_follow_leader_hl20,2025-05-13,1,7345,アイ・パートナーズフィナンシャル,0.0,-1.0714285714285676,
O03_follow_leader_hl20,2025-05-13,2,2282,日本ハム,0.0,-0.4333082140165811,
C00_daily_rank_ridge,2025-05-13,1,7345,アイ・パートナーズフィナンシャル,0.0,-1.0714285714285676,
C00_daily_rank_ridge,2025-05-13,2,2282,日本ハム,0.0,-0.4333082140165811,
O01_softmax_ewma_vote_hl20,2025-05-14,1,7345,アイ・パートナーズフィナンシャル,1.0,3.392857142857153,0.4929965377622499
O01_softmax_ewma_vote_hl20,2025-05-14,2,1898,世紀東急⼯業,0.0,-1.261387526278912,0.15191897353447303
O02_equal_vote_control,2025-05-14,1,7345,アイ・パートナーズフィナンシャル,1.0,3.392857142857153,0.3928571428571428
O02_equal_vote_control,2025-05-14,2,9470,学研ホールディングス,0.0,-0.2047082906857733,0.17857142857142855
O03_follow_leader_hl20,2025-05-14,1,7345,アイ・パートナーズフィナンシャル,1.0,3.392857142857153,
O03_follow_leader_hl20,2025-05-14,2,1898,世紀東急⼯業,0.0,-1.261387526278912,
C00_daily_rank_ridge,2025-05-14,1,7345,アイ・パートナーズフィナンシャル,1.0,3.392857142857153,
C00_daily_rank_ridge,2025-05-14,2,1898,世紀東急⼯業,0.0,-1.261387526278912,
O01_softmax_ewma_vote_hl20,2025-05-15,1,3353,メディカル一光グループ,1.0,0.2565198802907176,0.46009608135638763
O01_softmax_ewma_vote_hl20,2025-05-15,2,4069,ＢｌｕｅＭｅｍｅ,1.0,2.57548845470692,0.2529999162161817
O02_equal_vote_control,2025-05-15,1,3353,メディカル一光グループ,1.0,0.2565198802907176,0.3928571428571428
O02_equal_vote_control,2025-05-15,2,4069,ＢｌｕｅＭｅｍｅ,1.0,2.57548845470692,0.21428571428571425
O03_follow_leader_hl20,2025-05-15,1,3353,メディカル一光グループ,1.0,0.2565198802907176,
O03_follow_leader_hl20,2025-05-15,2,4069,ＢｌｕｅＭｅｍｅ,1.0,2.57548845470692,
C00_daily_rank_ridge,2025-05-15,1,3353,メディカル一光グループ,1.0,0.2565198802907176,
C00_daily_rank_ridge,2025-05-15,2,4069,ＢｌｕｅＭｅｍｅ,1.0,2.57548845470692,
O01_softmax_ewma_vote_hl20,2025-05-16,1,7345,アイ・パートナーズフィナンシャル,1.0,0.8928571428571397,0.47135028705069276
O01_softmax_ewma_vote_hl20,2025-05-16,2,9416,ビジョン,0.0,0.0,0.1627316300607471
O02_equal_vote_control,2025-05-16,1,7345,アイ・パートナーズフィナンシャル,1.0,0.8928571428571397,0.3571428571428571
O02_equal_vote_control,2025-05-16,2,9416,ビジョン,0.0,0.0,0.17857142857142855
O03_follow_leader_hl20,2025-05-16,1,7345,アイ・パートナーズフィナンシャル,1.0,0.8928571428571397,
O03_follow_leader_hl20,2025-05-16,2,3513,イチカワ,1.0,0.1818181818181719,
C00_daily_rank_ridge,2025-05-16,1,7345,アイ・パートナーズフィナンシャル,1.0,0.8928571428571397,
C00_daily_rank_ridge,2025-05-16,2,3513,イチカワ,1.0,0.1818181818181719,
O01_softmax_ewma_vote_hl20,2025-05-19,1,6034,ＭＲＴ,0.0,-1.327433628318586,0.44702693782113156
O01_softmax_ewma_vote_hl20,2025-05-19,2,7815,東京ボード⼯業,1.0,1.5254237288135686,0.22995606065753785
O02_equal_vote_control,2025-05-19,1,6034,ＭＲＴ,0.0,-1.327433628318586,0.3214285714285714
O02_equal_vote_control,2025-05-19,2,3640,電算,0.0,0.0,0.21428571428571427
O03_follow_leader_hl20,2025-05-19,1,6034,ＭＲＴ,0.0,-1.327433628318586,
O03_follow_leader_hl20,2025-05-19,2,7815,東京ボード⼯業,1.0,1.5254237288135686,
C00_daily_rank_ridge,2025-05-19,1,6034,ＭＲＴ,0.0,-1.327433628318586,
C00_daily_rank_ridge,2025-05-19,2,7815,東京ボード⼯業,1.0,1.5254237288135686,
O01_softmax_ewma_vote_hl20,2025-05-20,1,7345,アイ・パートナーズフィナンシャル,1.0,0.727272727272732,0.3607182928280912
O01_softmax_ewma_vote_hl20,2025-05-20,2,9416,ビジョン,0.0,-0.0864304235090762,0.32848657786479574
O02_equal_vote_control,2025-05-20,1,7345,アイ・パートナーズフィナンシャル,1.0,0.727272727272732,0.2857142857142857
O02_equal_vote_control,2025-05-20,2,1898,世紀東急⼯業,0.0,-1.1235955056179805,0.21428571428571427
O03_follow_leader_hl20,2025-05-20,1,9416,ビジョン,0.0,-0.0864304235090762,
O03_follow_leader_hl20,2025-05-20,2,7345,アイ・パートナーズフィナンシャル,1.0,0.727272727272732,
C00_daily_rank_ridge,2025-05-20,1,7345,アイ・パートナーズフィナンシャル,1.0,0.727272727272732,
C00_daily_rank_ridge,2025-05-20,2,9416,ビジョン,0.0,-0.0864304235090762,
O01_softmax_ewma_vote_hl20,2025-05-21,1,6670,ＭＣＪ,0.0,-1.5128593040847238,0.3356981169202117
O01_softmax_ewma_vote_hl20,2025-05-21,2,3141,ウエルシアホールディングス,1.0,1.320676846884039,0.23786932595359797
O02_equal_vote_control,2025-05-21,1,3141,ウエルシアホールディングス,1.0,1.320676846884039,0.2857142857142857
O02_equal_vote_control,2025-05-21,2,6670,ＭＣＪ,0.0,-1.5128593040847238,0.21428571428571425
O03_follow_leader_hl20,2025-05-21,1,6670,ＭＣＪ,0.0,-1.5128593040847238,
O03_follow_leader_hl20,2025-05-21,2,7081,コーユーレンティア,0.0,-0.6457564575645725,
C00_daily_rank_ridge,2025-05-21,1,6346,キクカワエンタープライズ,1.0,0.8944543828264706,
C00_daily_rank_ridge,2025-05-21,2,6670,ＭＣＪ,0.0,-1.5128593040847238,
O01_softmax_ewma_vote_hl20,2025-05-22,1,6670,ＭＣＪ,0.0,-0.5426356589147252,0.3683021022848376
O01_softmax_ewma_vote_hl20,2025-05-22,2,7345,アイ・パートナーズフィナンシャル,1.0,1.6666666666666607,0.29741847525118004
O02_equal_vote_control,2025-05-22,1,6670,ＭＣＪ,0.0,-0.5426356589147252,0.24999999999999997
O02_equal_vote_control,2025-05-22,2,7345,アイ・パートナーズフィナンシャル,1.0,1.6666666666666607,0.21428571428571425
O03_follow_leader_hl20,2025-05-22,1,6670,ＭＣＪ,0.0,-0.5426356589147252,
O03_follow_leader_hl20,2025-05-22,2,7345,アイ・パートナーズフィナンシャル,1.0,1.6666666666666607,
C00_daily_rank_ridge,2025-05-22,1,7345,アイ・パートナーズフィナンシャル,1.0,1.6666666666666607,
C00_daily_rank_ridge,2025-05-22,2,6670,ＭＣＪ,0.0,-0.5426356589147252,
O01_softmax_ewma_vote_hl20,2025-05-23,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4842300556586308,0.4285343403455211
O01_softmax_ewma_vote_hl20,2025-05-23,2,9142,九州旅客鉄道,0.0,-0.180878552971575,0.1584122673368868
O02_equal_vote_control,2025-05-23,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4842300556586308,0.2857142857142857
O02_equal_vote_control,2025-05-23,2,7815,東京ボード⼯業,1.0,4.553734061930781,0.17857142857142855
O03_follow_leader_hl20,2025-05-23,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4842300556586308,
O03_follow_leader_hl20,2025-05-23,2,1890,東洋建設,1.0,1.0309278350515427,
C00_daily_rank_ridge,2025-05-23,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4842300556586308,
C00_daily_rank_ridge,2025-05-23,2,9142,九州旅客鉄道,0.0,-0.180878552971575,
O01_softmax_ewma_vote_hl20,2025-05-26,1,7345,アイ・パートナーズフィナンシャル,1.0,0.3656307129798808,0.5725658902291659
O01_softmax_ewma_vote_hl20,2025-05-26,2,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.2989536621823552,0.21872397441010835
O02_equal_vote_control,2025-05-26,1,7345,アイ・パートナーズフィナンシャル,1.0,0.3656307129798808,0.4285714285714285
O02_equal_vote_control,2025-05-26,2,9158,シーユーシー,1.0,0.9183673469387754,0.24999999999999997
O03_follow_leader_hl20,2025-05-26,1,7345,アイ・パートナーズフィナンシャル,1.0,0.3656307129798808,
O03_follow_leader_hl20,2025-05-26,2,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.2989536621823552,
C00_daily_rank_ridge,2025-05-26,1,7345,アイ・パートナーズフィナンシャル,1.0,0.3656307129798808,
C00_daily_rank_ridge,2025-05-26,2,4437,ｇｏｏｄｄａｙｓホールディングス,1.0,0.2989536621823552,
O01_softmax_ewma_vote_hl20,2025-05-27,1,7345,アイ・パートナーズフィナンシャル,1.0,5.185185185185182,0.28102468455089724
O01_softmax_ewma_vote_hl20,2025-05-27,2,9913,日邦産業,0.0,-0.8620689655172376,0.2424190577733766
O02_equal_vote_control,2025-05-27,1,9913,日邦産業,0.0,-0.8620689655172376,0.21428571428571427
O02_equal_vote_control,2025-05-27,2,7345,アイ・パートナーズフィナンシャル,1.0,5.185185185185182,0.17857142857142855
O03_follow_leader_hl20,2025-05-27,1,9913,日邦産業,0.0,-0.8620689655172376,
O03_follow_leader_hl20,2025-05-27,2,7345,アイ・パートナーズフィナンシャル,1.0,5.185185185185182,
C00_daily_rank_ridge,2025-05-27,1,7345,アイ・パートナーズフィナンシャル,1.0,5.185185185185182,
C00_daily_rank_ridge,2025-05-27,2,5945,天龍製鋸,1.0,0.1080497028633109,
O01_softmax_ewma_vote_hl20,2025-05-28,1,5945,天龍製鋸,1.0,0.3777657852131577,0.5138661609607897
O01_softmax_ewma_vote_hl20,2025-05-28,2,7255,桜井製作所,0.0,-0.7220216606498187,0.23299546824561607
O02_equal_vote_control,2025-05-28,1,5945,天龍製鋸,1.0,0.3777657852131577,0.3571428571428571
O02_equal_vote_control,2025-05-28,2,2432,ディー・エヌ・エー,0.0,-1.152322650342097,0.14285714285714285
O03_follow_leader_hl20,2025-05-28,1,5945,天龍製鋸,1.0,0.3777657852131577,
O03_follow_leader_hl20,2025-05-28,2,7255,桜井製作所,0.0,-0.7220216606498187,
C00_daily_rank_ridge,2025-05-28,1,5945,天龍製鋸,1.0,0.3777657852131577,
C00_daily_rank_ridge,2025-05-28,2,7255,桜井製作所,0.0,-0.7220216606498187,
O01_softmax_ewma_vote_hl20,2025-05-29,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4814814814814836,0.5289179896519653
O01_softmax_ewma_vote_hl20,2025-05-29,2,5945,天龍製鋸,0.0,-0.3217158176943679,0.29144346670014554
O02_equal_vote_control,2025-05-29,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4814814814814836,0.3928571428571428
O02_equal_vote_control,2025-05-29,2,5945,天龍製鋸,0.0,-0.3217158176943679,0.21428571428571425
O03_follow_leader_hl20,2025-05-29,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4814814814814836,
O03_follow_leader_hl20,2025-05-29,2,5945,天龍製鋸,0.0,-0.3217158176943679,
C00_daily_rank_ridge,2025-05-29,1,7345,アイ・パートナーズフィナンシャル,1.0,1.4814814814814836,
C00_daily_rank_ridge,2025-05-29,2,5945,天龍製鋸,0.0,-0.3217158176943679,
O01_softmax_ewma_vote_hl20,2025-05-30,1,5945,天龍製鋸,1.0,0.2702702702702675,0.6959173654164297
O01_softmax_ewma_vote_hl20,2025-05-30,2,9265,ヤマシタヘルスケアホールディングス,1.0,0.3474903474903534,0.1792913770003865
O02_equal_vote_control,2025-05-30,1,5945,天龍製鋸,1.0,0.2702702702702675,0.5714285714285713
O02_equal_vote_control,2025-05-30,2,7732,トプコン,1.0,0.122925629993853,0.14285714285714285
O03_follow_leader_hl20,2025-05-30,1,5945,天龍製鋸,1.0,0.2702702702702675,
O03_follow_leader_hl20,2025-05-30,2,9265,ヤマシタヘルスケアホールディングス,1.0,0.3474903474903534,
C00_daily_rank_ridge,2025-05-30,1,5945,天龍製鋸,1.0,0.2702702702702675,
C00_daily_rank_ridge,2025-05-30,2,9265,ヤマシタヘルスケアホールディングス,1.0,0.3474903474903534,
O01_softmax_ewma_vote_hl20,2025-06-02,1,5945,天龍製鋸,0.0,-0.4817987152034297,0.5558556189586913
O01_softmax_ewma_vote_hl20,2025-06-02,2,9265,ヤマシタヘルスケアホールディングス,1.0,1.1769321302471658,0.179031390456322
O02_equal_vote_control,2025-06-02,1,5945,天龍製鋸,0.0,-0.4817987152034297,0.4285714285714285
O02_equal_vote_control,2025-06-02,2,9259,タカヨシホールディングス,1.0,0.4411764705882337,0.21428571428571427
O03_follow_leader_hl20,2025-06-02,1,5945,天龍製鋸,0.0,-0.4817987152034297,
O03_follow_leader_hl20,2025-06-02,2,9265,ヤマシタヘルスケアホールディングス,1.0,1.1769321302471658,
C00_daily_rank_ridge,2025-06-02,1,5945,天龍製鋸,0.0,-0.4817987152034297,
C00_daily_rank_ridge,2025-06-02,2,9265,ヤマシタヘルスケアホールディングス,1.0,1.1769321302471658,
O01_softmax_ewma_vote_hl20,2025-06-03,1,3271,ＴＨＥグローバル社,0.0,-0.6295907660020972,0.38979701183694965
O01_softmax_ewma_vote_hl20,2025-06-03,2,6570,共和コーポレーション,1.0,0.7172131147541005,0.14619428702049836
O02_equal_vote_control,2025-06-03,1,3271,ＴＨＥグローバル社,0.0,-0.6295907660020972,0.2857142857142857
O02_equal_vote_control,2025-06-03,2,5945,天龍製鋸,1.0,0.2155172413793149,0.14285714285714285
O03_follow_leader_hl20,2025-06-03,1,3271,ＴＨＥグローバル社,0.0,-0.6295907660020972,
O03_follow_leader_hl20,2025-06-03,2,9265,ヤマシタヘルスケアホールディングス,0.0,-1.3183404420317957,
C00_daily_rank_ridge,2025-06-03,1,3271,ＴＨＥグローバル社,0.0,-0.6295907660020972,
C00_daily_rank_ridge,2025-06-03,2,6570,共和コーポレーション,1.0,0.7172131147541005,
O01_softmax_ewma_vote_hl20,2025-06-04,1,6346,キクカワエンタープライズ,1.0,1.0869565217391353,0.45002814828111537
O01_softmax_ewma_vote_hl20,2025-06-04,2,9265,ヤマシタヘルスケアホールディングス,0.0,-0.1178781925343819,0.17282958147539507
O02_equal_vote_control,2025-06-04,1,6346,キクカワエンタープライズ,1.0,1.0869565217391353,0.3571428571428571
O02_equal_vote_control,2025-06-04,2,9142,九州旅客鉄道,0.0,-0.3147953830010541,0.10714285714285714
O03_follow_leader_hl20,2025-06-04,1,6346,キクカワエンタープライズ,1.0,1.0869565217391353,
O03_follow_leader_hl20,2025-06-04,2,9265,ヤマシタヘルスケアホールディングス,0.0,-0.1178781925343819,
C00_daily_rank_ridge,2025-06-04,1,6346,キクカワエンタープライズ,1.0,1.0869565217391353,
C00_daily_rank_ridge,2025-06-04,2,9265,ヤマシタヘルスケアホールディングス,0.0,-0.1178781925343819,
O01_softmax_ewma_vote_hl20,2025-06-05,1,9142,九州旅客鉄道,1.0,0.4235044997353165,0.3512007902349571
O01_softmax_ewma_vote_hl20,2025-06-05,2,6346,キクカワエンタープライズ,,,0.28887545236408396
O02_equal_vote_control,2025-06-05,1,9142,九州旅客鉄道,1.0,0.4235044997353165,0.25
O02_equal_vote_control,2025-06-05,2,6346,キクカワエンタープライズ,,,0.17857142857142855
O03_follow_leader_hl20,2025-06-05,1,6346,キクカワエンタープライズ,,,
O03_follow_leader_hl20,2025-06-05,2,9142,九州旅客鉄道,1.0,0.4235044997353165,
C00_daily_rank_ridge,2025-06-05,1,6346,キクカワエンタープライズ,,,
C00_daily_rank_ridge,2025-06-05,2,9142,九州旅客鉄道,1.0,0.4235044997353165,
O01_softmax_ewma_vote_hl20,2025-06-06,1,3948,光ビジネスフォーム,1.0,1.6999999999999904,0.45555485341875046
O01_softmax_ewma_vote_hl20,2025-06-06,2,3097,物語コーポレーション,1.0,2.725968436154957,0.25906562610571204
O02_equal_vote_control,2025-06-06,1,3948,光ビジネスフォーム,1.0,1.6999999999999904,0.3214285714285714
O02_equal_vote_control,2025-06-06,2,9612,ラックランド,0.0,-2.365787079162873,0.2857142857142857
O03_follow_leader_hl20,2025-06-06,1,3948,光ビジネスフォーム,1.0,1.6999999999999904,
O03_follow_leader_hl20,2025-06-06,2,3097,物語コーポレーション,1.0,2.725968436154957,
C00_daily_rank_ridge,2025-06-06,1,3948,光ビジネスフォーム,1.0,1.6999999999999904,
C00_daily_rank_ridge,2025-06-06,2,3097,物語コーポレーション,1.0,2.725968436154957,
O01_softmax_ewma_vote_hl20,2025-06-09,1,3271,ＴＨＥグローバル社,0.0,0.0,0.37117599204278234
O01_softmax_ewma_vote_hl20,2025-06-09,2,9142,九州旅客鉄道,0.0,-1.2057667103538616,0.19382473875275785
O02_equal_vote_control,2025-06-09,1,9612,ラックランド,1.0,1.4995313964386137,0.2857142857142857
O02_equal_vote_control,2025-06-09,2,3271,ＴＨＥグローバル社,0.0,0.0,0.21428571428571427
O03_follow_leader_hl20,2025-06-09,1,3271,ＴＨＥグローバル社,0.0,0.0,
O03_follow_leader_hl20,2025-06-09,2,9142,九州旅客鉄道,0.0,-1.2057667103538616,
C00_daily_rank_ridge,2025-06-09,1,3271,ＴＨＥグローバル社,0.0,0.0,
C00_daily_rank_ridge,2025-06-09,2,9142,九州旅客鉄道,0.0,-1.2057667103538616,
O01_softmax_ewma_vote_hl20,2025-06-10,1,9142,九州旅客鉄道,0.0,-0.4244031830238692,0.44343342954443565
O01_softmax_ewma_vote_hl20,2025-06-10,2,1882,東亜道路⼯業,0.0,-0.2666666666666706,0.21762421971790197
O02_equal_vote_control,2025-06-10,1,9142,九州旅客鉄道,0.0,-0.4244031830238692,0.3214285714285714
O02_equal_vote_control,2025-06-10,2,264A,Ｓｃｈｏｏ,1.0,0.2358490566037652,0.2857142857142857
O03_follow_leader_hl20,2025-06-10,1,9142,九州旅客鉄道,0.0,-0.4244031830238692,
O03_follow_leader_hl20,2025-06-10,2,4318,クイック,0.0,-1.531531531531527,
C00_daily_rank_ridge,2025-06-10,1,9142,九州旅客鉄道,0.0,-0.4244031830238692,
C00_daily_rank_ridge,2025-06-10,2,1882,東亜道路⼯業,0.0,-0.2666666666666706,
O01_softmax_ewma_vote_hl20,2025-06-11,1,175A,Ｗｉｌｌ Ｓｍａｒｔ,1.0,2.1437578814627933,0.22846031721387816
O01_softmax_ewma_vote_hl20,2025-06-11,2,264A,Ｓｃｈｏｏ,1.0,0.3488372093023217,0.191997416299952
O02_equal_vote_control,2025-06-11,1,264A,Ｓｃｈｏｏ,1.0,0.3488372093023217,0.2857142857142857
O02_equal_vote_control,2025-06-11,2,175A,Ｗｉｌｌ Ｓｍａｒｔ,1.0,2.1437578814627933,0.14285714285714285
O03_follow_leader_hl20,2025-06-11,1,175A,Ｗｉｌｌ Ｓｍａｒｔ,1.0,2.1437578814627933,
O03_follow_leader_hl20,2025-06-11,2,6570,共和コーポレーション,1.0,0.5117707267144223,
C00_daily_rank_ridge,2025-06-11,1,175A,Ｗｉｌｌ Ｓｍａｒｔ,1.0,2.1437578814627933,
C00_daily_rank_ridge,2025-06-11,2,6570,共和コーポレーション,1.0,0.5117707267144223,
O01_softmax_ewma_vote_hl20,2025-06-12,1,4231,タイガースポリマー,0.0,-0.248447204968949,0.28563216555602133
O01_softmax_ewma_vote_hl20,2025-06-12,2,264A,Ｓｃｈｏｏ,0.0,-2.0809248554913284,0.19165117762623982
O02_equal_vote_control,2025-06-12,1,264A,Ｓｃｈｏｏ,0.0,-2.0809248554913284,0.2857142857142857
O02_equal_vote_control,2025-06-12,2,4231,タイガースポリマー,0.0,-0.248447204968949,0.21428571428571425
O03_follow_leader_hl20,2025-06-12,1,6158,和井⽥製作所,0.0,-0.3386004514672636,
O03_follow_leader_hl20,2025-06-12,2,7255,桜井製作所,1.0,1.5706806282722583,
C00_daily_rank_ridge,2025-06-12,1,6158,和井⽥製作所,0.0,-0.3386004514672636,
C00_daily_rank_ridge,2025-06-12,2,7255,桜井製作所,1.0,1.5706806282722583,
O01_softmax_ewma_vote_hl20,2025-06-13,1,1866,北野建設,1.0,2.9484029484029506,0.41404234961732367
O01_softmax_ewma_vote_hl20,2025-06-13,2,264A,Ｓｃｈｏｏ,0.0,-1.740139211136893,0.20539094999192697
O02_equal_vote_control,2025-06-13,1,264A,Ｓｃｈｏｏ,0.0,-1.740139211136893,0.3214285714285714
O02_equal_vote_control,2025-06-13,2,1866,北野建設,1.0,2.9484029484029506,0.2857142857142857
O03_follow_leader_hl20,2025-06-13,1,1866,北野建設,1.0,2.9484029484029506,
O03_follow_leader_hl20,2025-06-13,2,7345,アイ・パートナーズフィナンシャル,0.0,-0.8960573476702538,
C00_daily_rank_ridge,2025-06-13,1,1866,北野建設,1.0,2.9484029484029506,
C00_daily_rank_ridge,2025-06-13,2,7345,アイ・パートナーズフィナンシャル,0.0,-0.8960573476702538,
O01_softmax_ewma_vote_hl20,2025-06-16,1,7345,アイ・パートナーズフィナンシャル,1.0,2.177858439201441,0.6654537540479321
O01_softmax_ewma_vote_hl20,2025-06-16,2,9331,キャスター,1.0,1.008968609865479,0.1736041468749445
O02_equal_vote_control,2025-06-16,1,7345,アイ・パートナーズフィナンシャル,1.0,2.177858439201441,0.4642857142857142
O02_equal_vote_control,2025-06-16,2,3841,ジーダット,0.0,-5.635648754914813,0.21428571428571427
O03_follow_leader_hl20,2025-06-16,1,7345,アイ・パートナーズフィナンシャル,1.0,2.177858439201441,
O03_follow_leader_hl20,2025-06-16,2,3441,山王,1.0,2.4801587301587213,
C00_daily_rank_ridge,2025-06-16,1,7345,アイ・パートナーズフィナンシャル,1.0,2.177858439201441,
C00_daily_rank_ridge,2025-06-16,2,3441,山王,1.0,2.4801587301587213,
O01_softmax_ewma_vote_hl20,2025-06-17,1,3843,フリービット,1.0,0.3518648838845895,0.4876272126671167
O01_softmax_ewma_vote_hl20,2025-06-17,2,7255,桜井製作所,1.0,1.7513134851138368,0.43286066391112105
O02_equal_vote_control,2025-06-17,1,3843,フリービット,1.0,0.3518648838845895,0.3571428571428571
O02_equal_vote_control,2025-06-17,2,331A,メディックス,0.0,-1.544401544401541,0.2857142857142857
O03_follow_leader_hl20,2025-06-17,1,7255,桜井製作所,1.0,1.7513134851138368,
O03_follow_leader_hl20,2025-06-17,2,3843,フリービット,1.0,0.3518648838845895,
C00_daily_rank_ridge,2025-06-17,1,7255,桜井製作所,1.0,1.7513134851138368,
C00_daily_rank_ridge,2025-06-17,2,3843,フリービット,1.0,0.3518648838845895,
O01_softmax_ewma_vote_hl20,2025-06-18,1,7058,共栄セキュリティーサービス,1.0,3.462321792260692,0.38527300643745915
O01_softmax_ewma_vote_hl20,2025-06-18,2,7255,桜井製作所,1.0,0.172413793103443,0.29948972466362267
O02_equal_vote_control,2025-06-18,1,7058,共栄セキュリティーサービス,1.0,3.462321792260692,0.3214285714285714
O02_equal_vote_control,2025-06-18,2,7255,桜井製作所,1.0,0.172413793103443,0.17857142857142855
O03_follow_leader_hl20,2025-06-18,1,7255,桜井製作所,1.0,0.172413793103443,
O03_follow_leader_hl20,2025-06-18,2,7058,共栄セキュリティーサービス,1.0,3.462321792260692,
C00_daily_rank_ridge,2025-06-18,1,7255,桜井製作所,1.0,0.172413793103443,
C00_daily_rank_ridge,2025-06-18,2,7058,共栄セキュリティーサービス,1.0,3.462321792260692,
O01_softmax_ewma_vote_hl20,2025-06-19,1,9767,日建⼯学,1.0,1.6702977487291104,0.3688149360369039
O01_softmax_ewma_vote_hl20,2025-06-19,2,4571,ＮＡＮＯ ＭＲＮＡ,1.0,8.904109589041088,0.18405189140490555
O02_equal_vote_control,2025-06-19,1,4571,ＮＡＮＯ ＭＲＮＡ,1.0,8.904109589041088,0.3214285714285714
O02_equal_vote_control,2025-06-19,2,9767,日建⼯学,1.0,1.6702977487291104,0.21428571428571427
O03_follow_leader_hl20,2025-06-19,1,9767,日建⼯学,1.0,1.6702977487291104,
O03_follow_leader_hl20,2025-06-19,2,6648,かわでん,1.0,0.5701254275940704,
C00_daily_rank_ridge,2025-06-19,1,9767,日建⼯学,1.0,1.6702977487291104,
C00_daily_rank_ridge,2025-06-19,2,6648,かわでん,1.0,0.5701254275940704,
O01_softmax_ewma_vote_hl20,2025-06-20,1,3843,フリービット,0.0,-1.480959097320167,0.3520450775667341
O01_softmax_ewma_vote_hl20,2025-06-20,2,2408,ＫＧ情報,1.0,0.6319115323854652,0.1779987788582332
O02_equal_vote_control,2025-06-20,1,334A,ビジュアル・プロセッシング・ジャパン,0.0,-1.0302640051513157,0.2857142857142857
O02_equal_vote_control,2025-06-20,2,3843,フリービット,0.0,-1.480959097320167,0.25
O03_follow_leader_hl20,2025-06-20,1,3843,フリービット,0.0,-1.480959097320167,
O03_follow_leader_hl20,2025-06-20,2,7255,桜井製作所,1.0,0.8635578583765069,
C00_daily_rank_ridge,2025-06-20,1,3843,フリービット,0.0,-1.480959097320167,
C00_daily_rank_ridge,2025-06-20,2,7255,桜井製作所,1.0,0.8635578583765069,
O01_softmax_ewma_vote_hl20,2025-06-23,1,6648,かわでん,1.0,0.1142857142857112,0.5193705936254176
