date,model_rank,code,name,model_score,score_eligible,label,oc_return_pct,candidate_id,top_k
2025-01-31,1,3238,セントラル総合開発,0.11973338422835188,True,0,-0.63424947145876986,C00_daily_rank_ridge,1
2025-02-03,1,3238,セントラル総合開発,0.10675881698095346,True,1,0.42553191489360653,C00_daily_rank_ridge,1
2025-02-04,1,4424,Ａｍａｚｉａ,0.10659739307579334,True,1,0.6514657980456029,C00_daily_rank_ridge,1
2025-02-05,1,4380,Ｍマート,0.11910622896406586,True,1,0.43859649122806044,C00_daily_rank_ridge,1
2025-02-06,1,4380,Ｍマート,0.099583183060296759,True,0,0,C00_daily_rank_ridge,1
2025-02-07,1,6193,バーチャレクス・ホールディングス,0.10618810729723711,True,0,0,C00_daily_rank_ridge,1
2025-02-10,1,6161,エスティック,0.097899613530776405,True,1,1.6611295681063121,C00_daily_rank_ridge,1
2025-02-12,1,4783,ＮＣＤ,0.11839511884923445,True,1,1.0204081632652962,C00_daily_rank_ridge,1
2025-02-13,1,7043,アルー,0.11957894217583814,True,1,4.8136645962732816,C00_daily_rank_ridge,1
2025-02-14,1,3800,ユニリタ,0.12169736056225426,True,1,0.10040160642570406,C00_daily_rank_ridge,1
2025-02-17,1,3800,ユニリタ,0.10657298853377278,True,1,0.050251256281397261,C00_daily_rank_ridge,1
2025-02-18,1,3238,セントラル総合開発,0.11127053245737306,True,1,1.0845986984815648,C00_daily_rank_ridge,1
2025-02-19,1,7043,アルー,0.11297087647013124,True,1,2.8400597907324299,C00_daily_rank_ridge,1
2025-02-20,1,3800,ユニリタ,0.10621666160395822,True,1,0.15060240963855609,C00_daily_rank_ridge,1
2025-02-21,1,7638,ＮＥＷ ＡＲＴ ＨＯＬＤＩＮＧＳ,0.11407217867178758,True,0,-1.2578616352201255,C00_daily_rank_ridge,1
2025-02-25,1,9244,デジタリフト,0.10756294013095247,True,0,-0.26455026455026731,C00_daily_rank_ridge,1
2025-02-26,1,4057,インターファクトリー,0.098896918439291201,True,0,-0.82474226804123418,C00_daily_rank_ridge,1
2025-02-27,1,3359,ｃｏｔｔａ,0.095404486328256946,True,0,0,C00_daily_rank_ridge,1
2025-02-28,1,3490,アズ企画設計,0.10810440040866495,True,0,-0.49545829892650994,C00_daily_rank_ridge,1
2025-03-03,1,3490,アズ企画設計,0.10894531474709428,True,0,-0.41614648356221862,C00_daily_rank_ridge,1
2025-03-04,1,2300,きょくとう,0.10514725618402568,True,0,-0.60240963855421326,C00_daily_rank_ridge,1
2025-03-05,1,6312,フロイント産業,0.10925123205828077,True,0,-0.26455026455026731,C00_daily_rank_ridge,1
2025-03-06,1,3063,ジェイグループホールディングス,0.11690203556366935,True,0,-0.57803468208093012,C00_daily_rank_ridge,1
2025-03-07,1,3800,ユニリタ,0.10576618756321512,True,0,-0.050025012506249578,C00_daily_rank_ridge,1
2025-03-10,1,4783,ＮＣＤ,0.12248847928444671,True,0,-0.038446751249521238,C00_daily_rank_ridge,1
2025-03-11,1,7345,アイ・パートナーズフィナンシャル,0.13132127427208592,True,1,0.66666666666665986,C00_daily_rank_ridge,1
2025-03-12,1,8139,ナガホリ,0.10872336533486401,True,1,1.2318840579710111,C00_daily_rank_ridge,1
2025-03-13,1,7345,アイ・パートナーズフィナンシャル,0.10707805684361939,True,1,1.6835016835016869,C00_daily_rank_ridge,1
2025-03-14,1,4387,ＺＵＵ,0.1016777691299023,True,1,0.2421307506053294,C00_daily_rank_ridge,1
2025-03-17,1,2332,クエスト,0.11716540652030431,True,1,0.66666666666665986,C00_daily_rank_ridge,1
2025-03-18,1,7345,アイ・パートナーズフィナンシャル,0.12500910653400707,True,0,-1.7793594306049876,C00_daily_rank_ridge,1
2025-03-19,1,2332,クエスト,0.13601030198911859,True,1,0.58910162002945299,C00_daily_rank_ridge,1
2025-03-21,1,5277,スパンクリートコーポレーション,0.13111908435377889,True,0,-0.22421524663677195,C00_daily_rank_ridge,1
2025-03-24,1,5277,スパンクリートコーポレーション,0.1413390679225523,True,1,0.22421524663676085,C00_daily_rank_ridge,1
2025-03-25,1,5277,スパンクリートコーポレーション,0.15355534907336924,True,0,-0.22371364653244186,C00_daily_rank_ridge,1
2025-03-26,1,5277,スパンクリートコーポレーション,0.14853837272889203,True,1,0.44742729306488371,C00_daily_rank_ridge,1
2025-03-27,1,5277,スパンクリートコーポレーション,0.14392079420915904,True,1,0.44642857142858094,C00_daily_rank_ridge,1
2025-03-28,1,5277,スパンクリートコーポレーション,0.14410414690070655,True,1,0.66964285714286031,C00_daily_rank_ridge,1
2025-03-31,1,5277,スパンクリートコーポレーション,0.11767924843112015,True,0,0,C00_daily_rank_ridge,1
2025-04-01,1,3434,アルファＣｏ,0.11579060543492915,True,0,-1.4388489208633115,C00_daily_rank_ridge,1
